# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 6.849952368364705,4.217553644641225,0.8715552912904655,0.022728197302651146,-24.727755467574863,0.0,0.725621406749715,1.378129132765408,36.11286799182201,32.57367469870837
 6.854941970574852,4.2218930712544696,0.8696939015337881,-0.37305373821025006,-24.547175974679252,0.0,0.7287030186137534,1.3723011631025597,36.19116019477208,15.691071081950792
 6.859932894450877,4.226224542549715,0.8678696375339338,-0.36551629421111165,-24.366163936386318,0.0,0.7317416429737633,1.366602556519877,36.26824267195682,15.444530732080674
 6.864925053588229,4.230548164131966,0.8660824832087575,-0.35799225866104656,-24.184728412964738,0.0,0.734736294325049,1.3610325333371889,36.34409850119383,15.194994219921067
 6.869918361049512,4.234864041670667,0.864332423381673,-0.3504810870658451,-24.002878592166574,0.0,0.7376859935166655,1.3555903308301167,36.418710886158756,14.942477614979747
 6.8749127293715055,4.239172280895307,0.8626194439181096,-0.3429822057816812,-23.820623787872286,0.0,0.7405897664923736,1.350275206658959,36.49206316877079,14.686999012271183
 6.879908070571216,4.243472987590993,0.8609435319323322,-0.3354949979942534,-23.637973438634933,0.0,0.7434466460799618,1.3450864366297033,36.564138851605684,14.428580542020622
 6.884904296153351,4.2477662675939545,0.8593046755760845,-0.32801888731918766,-23.454937106187955,0.0,0.7462556721467664,1.3400233154989403,36.63492158989891,14.167242277114473
 6.889901317118207,4.252052226786997,0.8577028640035252,-0.3205533024225351,-23.2715244738943,0.0,0.7490158928156645,1.3350851558581063,36.70439519537618,13.90300460331803
 6.894899043969407,4.256330971094914,0.856138087436584,-0.31309765690085245,-23.087745345039806,0.0,0.7517263642733619,1.3302712895624271,36.772543663598896,13.635892927271223
 6.899897386721279,4.260602606479839,0.8546103372613988,-0.3056513430602817,-22.903609641164298,0.0,0.7543861518781196,1.3255810668188965,36.83935116425335,13.365930263473208
 6.904896254906876,4.264867238936556,0.853119605954809,-0.2982137658450493,-22.719127400268324,0.0,0.7569943305630906,1.3210138565451996,36.90480205649816,13.093142250359529
 6.909895557586063,4.269124974487754,0.8516658871094333,-0.29078432306724084,-22.534308774951263,0.0,0.7595499855981064,1.316569046094513,36.968880897426104,12.817555775269067
 6.914895203353864,4.273375919179248,0.8502491754258189,-0.28336241194094186,-22.349164030500134,0.0,0.7620522131172439,1.3122460413957844,37.03157244529676,12.539197931664955
 6.919895100349478,4.2776201790751465,0.8488694666352672,-0.2759474428697035,-22.163703542855707,0.0,0.7645001211255144,1.308044266268758,37.092861674370305,12.258098342285445
 6.924895156264416,4.281857860252976,0.8475267576847737,-0.2685387870328009,-21.9779377966306,0.0,0.7668928290819905,1.3039631641842975,37.15273376646476,11.974284510617027
 6.929895278351512,4.286089068798765,0.8462210466238688,-0.2611358359178194,-21.791877382924365,0.0,0.7692294699804394,1.300002195736766,37.21117414040891,11.687789403177742
 6.934895373434271,4.290313910802093,0.8449523325855998,-0.253737982432297,-21.605532997145698,0.0,0.771509189578265,1.2961608409961214,37.26816844367638,11.398643890591686
 6.939895347915369,4.294532492351087,0.8437206159636174,-0.24634458168511683,-21.418915436763537,0.0,0.7737311477695915,1.2924385981909428,37.323702568410646,11.106881633937158
 6.944895107786285,4.2987449195274,0.8425258982571352,-0.23895501730635163,-21.232035598992677,0.0,0.7758945190069829,1.2888349840128206,37.37776265175981,10.812535950705358
 6.949894558637292,4.302951298401132,0.8413681820443055,-0.23156867570691095,-21.04490447840455,0.0,0.7779984932028021,1.2853495331119213,37.43033508378308,10.515641335420549
 6.954893605666304,4.307151735025739,0.8402474712139719,-0.22418489440680459,-20.857533164461056,0.0,0.7800422751921754,1.2819817999654373,37.48140652730422,10.216235859505991
 6.959892153689071,4.311346335432886,0.8391637707673734,-0.21680304793763172,-20.66993283905325,0.0,0.7820250871972044,1.2787313557727702,37.5309639025833,9.914354139113572
 6.964890107149439,4.315535205627292,0.8381170868480139,-0.20942250216199923,-20.482114773895226,0.0,0.78394616744788,1.2755977916895476,37.578994411884665,9.61003532390368
 6.969887370128498,4.319718451581526,0.8371074269584104,-0.2020425768734861,-20.29409032793147,0.0,0.7858047719266816,1.2725807168975853,37.625485541122664,9.303318523124664
 6.974883846355375,4.323896179230792,0.8361347997200717,-0.19466263706143758,-20.105870944620033,0.0,0.7876001746718233,1.2696797590435773,37.67042506855978,8.994244222633059
 6.979879439217745,4.328068494467677,0.8351992149546068,-0.18728202862812945,-19.91746814923483,0.0,0.7893316683195825,1.2668945642696838,37.713801059405625,8.682851473461499
 6.984874051772291,4.3322355031368796,0.8343006837258008,-0.1799000861414643,-19.728893546026907,0.0,0.7909985645249072,1.2642247974250422,37.75560189073985,8.369183971272241
 6.989867586754558,4.336397311029916,0.8334392184726857,-0.17251611457100896,-19.540158815444116,0.0,0.7926001941359007,1.2616701426501773,37.79581624100378,8.053282976236087
 6.9948599465899655,4.340554023879806,0.8326148328509292,-0.16512944758301787,-19.351275711177266,0.0,0.7941359087027555,1.2592303018176443,37.83443311262012,7.7351939542620824
 6.999851033405419,4.344705747355737,0.8318275416640668,-0.15773942950154507,-19.16225605723512,0.0,0.7956050802875066,1.2569049956777947,37.87144181842004,7.414959340184654
 7.004840749039257,4.348852587057719,0.8310773611747418,-0.15034533916875442,-18.973111744967838,0.0,0.7970071015080465,1.2546939645931172,37.90683200152741,7.092625252503922
 7.009828995052053,4.3529946485112205,0.8303643089928701,-0.1429464745809765,-18.783854730003632,0.0,0.7983413869231134,1.2525969671372028,37.94059364328105,6.768239109906001
 7.014815672738303,4.3571320371617865,0.8296884039596693,-0.13554215365964403,-18.59449702919119,0.0,0.7996073730729452,1.2506137808071134,37.97271705259167,6.441845920621238
 7.019800683137503,4.361264858369659,0.8290496662826828,-0.12813166389560457,-18.405050717430896,0.0,0.80080451888261,1.2487442021372885,38.003192890167725,6.113495285976521
 7.0247839270455925,4.3653932174043755,0.8284481175032614,-0.1207142958515255,-18.215527924570384,0.0,0.8019323063071682,1.2469880464161833,38.03201215032855,5.783232908595518
 7.029765305025863,4.369517219439371,0.8278837806184086,-0.1132893121317009,-18.025940832138215,0.0,0.8029902401119018,1.2453451487288858,38.05916619519204,5.451111112436412
