# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-87.27025728500986,0.0,0.009843536913559577,101.5895006826753,0.0,0.0
 0.20319929019997565,0.012386985461332177,0.0609597870599927,0.30000000000000004,-87.27025728500986,0.0,0.009843536913559577,101.5895006826753,0.0,0.0
 0.28649662781201934,0.02462409532429763,0.1469087754035986,1.03183355924186,-87.26331337531468,0.0,0.010109985035312756,98.912114756564,0.08336292484539792,1.0007873869109682
 0.3498206899681835,0.03671235453894481,0.19089519533406105,0.6946241038988793,-87.25626802513652,0.0,0.010385048866929905,96.29227679268749,0.11125865805598684,0.4405234323375363
 0.40271076492767366,0.04865278805658963,0.22575943646875715,0.6591830539359134,-87.2491192549633,0.0,0.010669047328096593,93.72908088677535,0.1351627914820374,0.45195877382210764
 0.4488742245137273,0.060446420829840045,0.2554754968324202,0.643713894715129,-87.24186503960924,0.0,0.010962312918758706,91.22162516349997,0.15714193474914148,0.47611560017794147
 0.490218583262004,0.07209427781262193,0.28172784233271936,0.6349680172846651,-87.23450330708988,0.0,0.011265189920184349,88.76903159956983,0.17805893578357404,0.5059215251537659
 0.5278806176911618,0.08359738396020078,0.30542976028594987,0.6293318540137225,-87.22703193754325,0.0,0.01157803969824366,86.37040691367605,0.19837934035841545,0.5395461207244144
 0.5626033659965914,0.09495676422920842,0.3271451951063261,0.6253950473436622,-87.21944876197747,0.0,0.011901234977072581,84.0248933767356,0.21839214739239457,0.5763601100333882
 0.5949045962103722,0.1061734435776678,0.3472523886620884,0.6224900235280799,-87.2117515611593,0.0,0.012235167669831787,81.73161390061672,0.23829435495865833,0.6161439497673644
 0.6251625041139798,0.11724844696501854,0.36602013009730566,0.620259057400978,-87.2039380643894,0.0,0.01258024477669902,79.48970928230173,0.25822990785710415,0.6588543055241745
 0.6536635203531538,0.12818279935214336,0.3836478073401394,0.6184929370555187,-87.19600594824037,0.0,0.012936888192305962,77.29834138898536,0.2783099410376679,0.7045374456846267
 0.680630897774004,0.13897752570139396,0.40028832543814635,0.6170610452146185,-87.18795283531657,0.0,0.013305539561994739,75.15666654032947,0.298624252485584,0.7532920658502685
 0.7062427603796905,0.14963365097661743,0.41606209744610845,0.6158775818381875,-87.17977629305071,0.0,0.013686659456974726,73.06384754757669,0.31924824803816415,0.8052516863026227
 0.730644008491103,0.16015220014318407,0.4310660306612383,0.6148838430978637,-87.17147383226285,0.0,0.014080724753907982,71.01907163709444,0.34024738201779764,0.8605762247797537
 0.7539544596503902,0.17053419816801355,0.4453795404424485,0.6140382991046276,-87.16304290600512,0.0,0.01448823455909914,69.02152197501272,0.3616800979145849,0.9194466357742792
 0.7762745863408621,0.18078067001960296,0.459068713797376,0.6133107371998573,-87.15448090808766,0.0,0.014909709446663836,67.07038816398651,0.3835998798829281,0.9820635103160263
 0.7976896653629477,0.19089264066805542,0.47218927551114176,0.6126786504142413,-87.14578517184621,0.0,0.01534569062833322,65.16487424512972,0.406056696428751,1.0486450469159072
 0.8182728458672487,0.2008711350851058,0.4847887533690583,0.6121249267227584,-87.13695296864606,0.0,0.015796741756191956,63.30419370235152,0.42909807832220354,1.1194276748745373
 0.8380874621107098,0.2107171782441511,0.49690809239338724,0.611636323177762,-87.12798150663097,0.0,0.016263451739818118,61.48756217302143,0.4527699100932681,1.1946651643519117
 0.8571888067403405,0.2204317951202786,0.5085828806553165,0.6112024304204732,-87.11886792918831,0.0,0.016746435888186875,59.71419869140104,0.4771170626658325,1.2746302966962988
 0.8756255110686939,0.2300160106902934,0.5198442953427108,0.6108149529780972,-87.10960931363564,0.0,0.01724633057641585,57.983348722741525,0.5021838712477198,1.3596143939531324
 0.8934406339777092,0.23947084993274728,0.5307198435139211,0.6104671983883266,-87.10020266972764,0.0,0.017763801675195454,56.29425605422928,0.5280145388870314,1.4499292410853941
 0.9106725313890628,0.24879733782796903,0.5412339496100308,0.6101537076922408,-87.0906449382737,0.0,0.018299545904678118,54.64616473047885,0.554653456075398,1.5459073689015241
 0.9273555581294786,0.257996499358091,0.5514084268555632,0.6098699836573465,-87.08093298962567,0.0,0.018854285496577344,53.03833975472218,0.582145482299603,1.6479039836101046
 0.9435206401329703,0.267069359507079,0.5612628594787338,0.6096122878338581,-87.07106362233158,0.0,0.019428776124172997,51.47004595702838,0.6105361724704902,1.7562973181796802
 0.9591957451614732,0.2760169432607621,0.5708149155883309,0.6093774869277153,-87.06103356158593,0.0,0.020023803506674185,49.9405619749858,0.6398719962271947,1.8714913682148582
 0.9744062732537171,0.2848402756068592,0.5800806055245569,0.6091629350430474,-87.05083945788111,0.0,0.020640190734114806,48.4491646846638,0.6702005113163032,1.9939159840593312
 0.9891753830590562,0.29354038153500905,0.5890744968938301,0.608966382389674,-87.04047788548256,0.0,0.021278789896545598,46.99515361831455,0.7015705438661243,2.1240300169263167
 1.0035242665008126,0.3021182860367981,0.5978098948679594,0.6087859037664654,-87.0299453410842,0.0,0.021940493543939916,45.57782613218404,0.734032333673453,2.2623216600158798
 1.0174723814528304,0.3105750141057881,0.6062989943860939,0.6086198419885,-87.01923824236664,0.0,0.02262623243624719,44.196487542397975,0.7676376882755634,2.4093115605739213
 1.0310376500360274,0.31891159073754405,0.6145530094466585,0.6084667627435394,-87.00835292657408,0.0,0.023336970984445198,42.85046249860492,0.8024401231567054,2.565554428037711
